reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,Value (kUSD),Balance (kUSD),Quantity,Quantity Unit,Unit Value,Unit Value Unit,Share World (%),Growth Value 5Y (%),Growth Value 2Y (%),Growth Quantity 5Y (%)
180,"Congo, República Democrática del",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",667265,667254,92220.000,Toneladas,7235.5779657341140750379527218,USD/Toneladas,2.331458,80,49,20
324,Guinea,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",660376,659191,108369.000,Toneladas,6093.7722042281464256383283042,USD/Toneladas,2.307385,86,35,35
800,Uganda,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",632338,630986,77602.000,Toneladas,8148.47555475374346022009742,USD/Toneladas,2.209419,63,107,16
598,Papua Nueva Guinea,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",390768,390768,70054.000,Toneladas,5578.0968966797042281668427213,USD/Toneladas,1.365363,53,10,16
694,Sierra Leona,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",206090,206090,22939.000,Toneladas,8984.262609529622041065434413,USD/Toneladas,0.7200896,51,42,11
842,Estados Unidos de América,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",180679,-2640796,53358.000,Toneladas,3386.1651486187638217324487425,USD/Toneladas,0.6312994,119,-73,105
862,"Venezuela, República Bolivariana de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",139797,139727,15714.000,Toneladas,8896.33447880870561282932417,USD/Toneladas,0.488456,42,101,3
170,Colombia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",138014,137436,16457.000,Toneladas,8386.340159202770857385914808,USD/Toneladas,0.4822271,57,111,13
233,Estonia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",110713,-45279,11102.000,Toneladas,9972.347324806341199783822735,USD/Toneladas,0.3868365,27,5,-10
834,"Tanzanía, República Unida de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",100793,100793,15173.000,Toneladas,6642.9183417913398800500889738,USD/Toneladas,0.3521743,48,-3,6
450,Madagascar,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",83890,82984,14017.000,Toneladas,5984.8755083113362345723050581,USD/Toneladas,0.2931173,41,23,-2
360,Indonesia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",71124,-1658216,8603.000,Toneladas,8267.348599325816575613158201,USD/Toneladas,0.2485124,7,-12,-22
826,Reino Unido,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",66858,-460338,8436.000,Toneladas,7925.320056899004267425320057,USD/Toneladas,0.233605,205,580,159
768,Togo,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",66835,65934,25561.000,Toneladas,2614.7255584679785610891592661,USD/Toneladas,0.233523,87,-27,40
178,Congo,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",55069,55069,8887.000,Toneladas,6196.5792730955328007201530325,USD/Toneladas,0.1924152,17,-39,5
276,Alemania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",49083,-2788604,4986.000,Toneladas,9844.163658243080625752105897,USD/Toneladas,0.1714984,13,-12,-18
608,Filipinas,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",46229,44092,5934.000,Toneladas,7790.5291540276373441186383552,USD/Toneladas,0.1615246,43,149,6
558,Nicaragua,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",41484,41483,12821.000,Toneladas,3235.6290460962483425629826067,USD/Toneladas,0.1449479,32,177,11
090,Islas Salomon,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",38907,38907,4896.000,Toneladas,7946.691176470588235294117647,USD/Toneladas,0.1359425,47,180,0
332,Haití,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",26386,26386,3142.000,Toneladas,8397.835773392743475493316359,USD/Toneladas,0.09219474,58,79,12
381,Italia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",23842,-910196,2885.000,Toneladas,8264.124783362218370883882149,USD/Toneladas,0.08330509,44,456,22
678,Sao Tomé y Príncipe,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",20865,20865,3557.000,Toneladas,5865.8982288445319089120044982,USD/Toneladas,0.07290164,23,14,-1
124,Canadá,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",10209,-1191495,1598.000,Toneladas,6388.6107634543178973717146433,USD/Toneladas,0.03566935,68,39,32
548,Vanuatu,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",9911,9911,1235.000,Toneladas,8025.101214574898785425101215,USD/Toneladas,0.03462833,45,6,-1
591,Panamá,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",8949,5896,998.000,Toneladas,8966.933867735470941883767535,USD/Toneladas,0.0312691,56,35,28
251,Francia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",8236,-1396203,1020.000,Toneladas,8074.509803921568627450980392,USD/Toneladas,0.02877551,44,43,22
430,Liberia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",6560,6097,2808.000,Toneladas,2336.1823361823361823361823362,USD/Toneladas,0.02291956,30,-16,34
068,"Bolivia, Estado Plurinacional de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",6066,6066,580.000,Toneladas,10458.620689655172413793103448,USD/Toneladas,0.02119368,109,-42,72
340,Honduras,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5580,5368,1068.000,Toneladas,5224.7191011235955056179775281,USD/Toneladas,0.01949601,18,91,-7
704,Viet Nam,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",5191,2051,622.000,Toneladas,8345.659163987138263665594855,USD/Toneladas,0.01813762,6,-1,-21
226,Guinea Ecuatorial,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4567,4567,615.000,Toneladas,7426.0162601626016260162601626,USD/Toneladas,0.01595732,27,123,-3
724,España,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4468,-1022926,827.000,Toneladas,5402.6602176541717049576783555,USD/Toneladas,0.01561141,52,115,13
076,Brasil,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4248,-417540,378.000,Toneladas,11238.095238095238095238095238,USD/Toneladas,0.0148428,-1,554,-22
188,Costa Rica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4128,-716,474.000,Toneladas,8708.860759493670886075949367,USD/Toneladas,0.01442499,36,105,5
757,Suiza,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3998,-452133,468.000,Toneladas,8542.735042735042735042735043,USD/Toneladas,0.01396785,37,-21,26
404,Kenya,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3507,3506,302.000,Toneladas,11612.58278145695364238410596,USD/Toneladas,0.01225396,47,,-11
320,Guatemala,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3381,234,392.000,Toneladas,8625,USD/Toneladas,0.01181172,41,28,11
100,Bulgaria,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3328,-164688,451.000,Toneladas,7379.1574279379157427937915743,USD/Toneladas,0.0116266,131,21,165
764,Tailandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3028,2959,374.000,Toneladas,8096.256684491978609625668449,USD/Toneladas,0.01057931,189,41,198
699,India,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2669,-194168,336.000,Toneladas,7943.452380952380952380952381,USD/Toneladas,0.009326655,36,661,20
212,Dominica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2164,2164,648.000,Toneladas,3339.5061728395061728395061728,USD/Toneladas,0.007562685,227,0,
772,Tokelau,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1965,1965,192.000,Toneladas,10234.375,USD/Toneladas,0.00686493,12,18,7
702,Singapur,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1590,-777157,183.000,Toneladas,8688.524590163934426229508197,USD/Toneladas,0.005555511,80,101,38
440,Lituania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1586,-3990,458.000,Toneladas,3462.8820960698689956331877729,USD/Toneladas,0.00554156,,49,190
084,Belice,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1557,1557,150.000,Toneladas,10380,USD/Toneladas,0.005439455,13,69,-6
308,Granada,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1540,1538,152.000,Toneladas,10131.578947368421052631578947,USD/Toneladas,0.005379485,-12,58,-29
616,Polonia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1237,-95600,104.000,Toneladas,11894.230769230769230769230769,USD/Toneladas,0.004322137,31,-9,1
260,Tierras Australes y Antárticas Francesas,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1165,1165,380.000,Toneladas,3065.7894736842105263157894737,USD/Toneladas,0.004069641,,,
192,Cuba,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1144,1143,134.000,Toneladas,8537.31343283582089552238806,USD/Toneladas,0.003995847,6,-23,
642,Rumania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1114,-135,176.000,Toneladas,6329.5454545454545454545454545,USD/Toneladas,0.003892369,387,18467,
780,Trinidad y Tobago,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",984,983,113.000,Toneladas,8707.964601769911504424778761,USD/Toneladas,0.003438424,6,118,-8
688,Serbia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",514,-31110,43.000,Toneladas,11953.488372093023255813953488,USD/Toneladas,0.001797479,,195,
203,República Checa,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",501,-894,47.000,Toneladas,10659.574468085106382978723404,USD/Toneladas,0.001750518,11,180,14
222,El Salvador,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",462,-1833,38.000,Toneladas,12157.894736842105263157894737,USD/Toneladas,0.001613149,37,-10,9
484,México,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",423,-25147,37.000,Toneladas,11432.432432432432432432432432,USD/Toneladas,0.001477982,15,182,-13
670,San Vicente y las Granadinas,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",406,406,65.000,Toneladas,6246.1538461538461538461538462,USD/Toneladas,0.001419231,31,57,
854,Burkina Faso,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",368,327,422.000,Toneladas,872.0379146919431279620853081,USD/Toneladas,0.001284807,,10,
036,Australia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",303,-4500,44.000,Toneladas,6886.3636363636363636363636364,USD/Toneladas,0.001057636,8,252,20
348,Hungría,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",229,-118,26.000,Toneladas,8807.692307692307692307692308,USD/Toneladas,0.0008001369,56,263,47
418,"Lao, República Democrática Popular",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",204,204,150.000,Toneladas,1360,USD/Toneladas,0.0007137285,20,-55,18
554,Nueva Zelandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",168,-19590,41.000,Toneladas,4097.5609756097560975609756098,USD/Toneladas,0.0005876462,49,2279,69
792,Türkiye,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",160,-1029740,18.000,Toneladas,8888.888888888888888888888889,USD/Toneladas,0.0005580309,-56,-78,-65
705,Eslovenia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",146,-188,7.000,Toneladas,20857.142857142857142857142857,USD/Toneladas,0.000510131,47,1360,48
662,Santa Lucía,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",107,94,7.000,Toneladas,15285.714285714285714285714286,USD/Toneladas,0.0003755093,-22,-24,-23
807,Macedonia del Norte,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",91,-2915,49.000,Toneladas,1857.1428571428571428571428571,USD/Toneladas,0.0003183265,,,
024,Angola,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",90,86,16.000,Toneladas,5625,USD/Toneladas,0.0003128256,,,
752,Suecia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",85,-259,8.000,Toneladas,10625,USD/Toneladas,0.0002969941,49,193,29
682,Arabia Saudita,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",82,-1402,25.000,Toneladas,3280,USD/Toneladas,0.0002850122,-3,,33
040,Austria,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",82,-212524,4.000,Toneladas,20500,USD/Toneladas,0.000286691,2,-54,-19
144,Sri Lanka,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",67,-207,4.000,Toneladas,16750,USD/Toneladas,0.0002341012,70,-84,52
703,Eslovaquia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",63,-100436,2.000,Toneladas,31500,USD/Toneladas,0.000220125,73,-42,28
372,Irlanda,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",43,-224,6.000,Toneladas,7166.6666666666666666666666667,USD/Toneladas,0.0001502441,,2,
804,Ucrania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",43,-7280,4.000,Toneladas,10750,USD/Toneladas,0.0001486769,233,346,
156,China,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",41,-69104,1.000,Toneladas,41000,USD/Toneladas,0.0001425292,0,529,-24
490,Taipei Chino,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",35,-196,2.000,Toneladas,17500,USD/Toneladas,0.0001214694,,,
882,Samoa,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",35,30,4.000,Toneladas,8750,USD/Toneladas,0.0001214029,-35,-75,-50
388,Jamaica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",32,27,4.000,Toneladas,8000,USD/Toneladas,0.0001118095,-29,-83,-37
208,Dinamarca,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",21,-851,1.000,Toneladas,21000,USD/Toneladas,0.00007337501,-8,-64,-19
533,Aruba,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",21,21,3.000,Toneladas,7000,USD/Toneladas,0.0000736304,,,
710,Sudáfrica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",20,-380,6.000,Toneladas,3333.3333333333333333333333333,USD/Toneladas,0.00006898957,11,-33,37
620,Portugal,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",20,-916,1.000,Toneladas,20000,USD/Toneladas,0.00006988096,-23,-23,-27
300,Grecia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",18,-38215,1.000,Toneladas,18000,USD/Toneladas,0.00006356969,55,115,13
246,Finlandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",17,-520,1.000,Toneladas,17000,USD/Toneladas,0.00005939882,43,,
540,Nueva Caledonia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",17,17,3.000,Toneladas,5666.6666666666666666666666667,USD/Toneladas,0.00005939882,10,-70,
191,Croacia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",12,-11062,1.000,Toneladas,12000,USD/Toneladas,0.00004192858,80,-93,
788,Túnez,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",11,-11618,1.000,Toneladas,11000,USD/Toneladas,0.00003843453,,,
344,"Hong Kong, China",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",7,-28,1.000,Toneladas,7000,USD/Toneladas,0.00002465018,,,
442,Luxemburgo,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4,-79,0.000,Toneladas,,,0.00001397619,-36,33,
643,"Rusia, Federación de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",4,-132517,0.000,Toneladas,,,0.00001527517,-15,-81,
646,Ruanda,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3,-1,7.000,Toneladas,428.57142857142857142857142857,USD/Toneladas,0.000009149414,,,
242,Fiji,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3,2,1.000,Toneladas,3000,USD/Toneladas,0.00001034503,-17,-78,-7
116,Camboya,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",3,-2643,0.000,Toneladas,,,0.00001153148,-8,-92,
231,Etiopía,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,2,0.000,Toneladas,,,0.000006704866,-56,,
392,Japón,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,-550967,0.000,Toneladas,,,0.000005678542,,,
748,Eswatini,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,-53707,0.000,Toneladas,,,0.000008492283,7,-94,
784,Emiratos Árabes Unidos,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",2,-14018,0.000,No medida,,,0.000008649163,-38,-56,
686,Senegal,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,0,0.000,Toneladas,,,0.000001807151,,,
400,Jordania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-101,0.000,Toneladas,,,0.00000441757,,,
364,"Irán, República Islámica del",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-7477,0.000,Toneladas,,,0.000001937475,6,,
204,Benin,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,0,1.000,Toneladas,1000,USD/Toneladas,0.000005113,,,
008,Albania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,0,0.000,No medida,,,0.000002218508,-25,,
012,Argelia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",1,-5222,0.000,Toneladas,,,0.000001966807,78,,
031,Azerbaiyán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-12,,,,,,,,
032,Argentina,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-5160,,,,,,,,
044,Bahamas,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-5,,,,,,,,
048,Bahrein,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-11,,,,,,,,
050,Bangladesh,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
051,Armenia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-3482,,,,,,,,
052,Barbados,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-26,,,,,,,,
112,Belarús,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-49969,,,,,,,,
070,Bosnia y Herzegovina,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-629,,,,,,,,
072,Botsuana,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
196,Chipre,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-18,,,,,,,,
152,Chile,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-401,,,,,,,,
132,Cabo Verde,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
376,Israel,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-240,,,,,,,,
398,Kazajstán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-61298,,,,,,,,
352,Islandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-66,,,,,,,,
234,Islas Feroe,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
266,Gabón,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
268,Georgia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-27,,,,,,,,
258,Polinesia Francesa,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-2,,,,,,,,
422,Líbano,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-51,,,,,,,,
428,Letonia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-39,,,,,,,,
410,"Corea, República de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-58730,,,,,,,,
414,Kuwait,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-13,,,,,,,,
417,Kirguistán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-3,,,,,,,,
498,"Moldova, República de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-77,,,,,,,,
499,Montenegro,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-4,,,,,,,,
504,Marruecos,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-100,,,,,,,,
508,Mozambique,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-94,,,,,,,,
512,Omán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-10,,,,,,,,
516,Namibia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-9,,,,,,,,
524,Nepal,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
434,Libia Estado de,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-123,,,,,,,,
531,Curaçao,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-738,,,,,,,,
470,Malta,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-6,,,,,,,,
480,Mauricio,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-81,,,,,,,,
562,Níger,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-68,,,,,,,,
579,Noruega,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-688,,,,,,,,
586,Pakistán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-5,,,,,,,,
666,San Pedro y Miquelón,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-5,,,,,,,,
660,Anguila,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-3,,,,,,,,
634,Qatar,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-27,,,,,,,,
600,Paraguay,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
728,Sudán del Sur,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-9,,,,,,,,
760,República Árabe Siria,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-1,,,,,,,,
690,Seychelles,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-2,,,,,,,,
818,Egipto,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-34,,,,,,,,
837,Rancho de naves y aeronaves,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-9,,,,,,,,
858,Uruguay,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-31,,,,,,,,
860,Uzbekistán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",,-42,,,,,,,,
