reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,Value (kUSD),Balance (kUSD),Quantity,Quantity Unit,Unit Value,Unit Value Unit,Share World (%),Growth Value 5Y (%),Growth Value 2Y (%),Growth Quantity 5Y (%)
531,Curaçao,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",738,-738,201.000,Toneladas,3671.6417910447761194029850746,USD/Toneladas,0.002405872,,10443,
579,Noruega,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",688,-688,36.000,Toneladas,19111.111111111111111111111111,USD/Toneladas,0.002243636,41,81,20
070,Bosnia y Herzegovina,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",629,-629,63.000,Toneladas,9984.126984126984126984126984,USD/Toneladas,0.002049194,-14,6,-40
170,Colombia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",578,137436,56.000,Toneladas,10321.428571428571428571428571,USD/Toneladas,0.00188361,21,-76,-14
246,Finlandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",537,-520,28.000,Toneladas,19178.571428571428571428571429,USD/Toneladas,0.001750643,18,28,-10
214,República Dominicana,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",496,668451,36.000,Toneladas,13777.777777777777777777777778,USD/Toneladas,0.001617541,-3,,8
430,Liberia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",463,6097,588.000,Toneladas,787.4149659863945578231292517,USD/Toneladas,0.00150801,,3307,
152,Chile,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",401,-401,23.000,Toneladas,17434.782608695652173913043478,USD/Toneladas,0.001306067,31,286,2
710,Sudáfrica,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",400,-380,38.000,Toneladas,10526.315789473684210526315789,USD/Toneladas,0.001305614,-6,34,-33
348,Hungría,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",347,-118,17.000,Toneladas,20411.764705882352941176470588,USD/Toneladas,0.001131235,33,81,7
752,Suecia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",344,-259,30.000,Toneladas,11466.666666666666666666666667,USD/Toneladas,0.001121454,-6,-51,-16
705,Eslovenia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",334,-188,22.000,Toneladas,15181.818181818181818181818182,USD/Toneladas,0.001088854,13,99,-8
144,Sri Lanka,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",274,-207,28.000,Toneladas,9785.714285714285714285714286,USD/Toneladas,0.0008932515,,154,256
372,Irlanda,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",267,-224,42.000,Toneladas,6357.1428571428571428571428571,USD/Toneladas,0.0008704312,7,35,5
376,Israel,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",240,-240,25.000,Toneladas,9600,USD/Toneladas,0.0007824101,-11,-5,-36
490,Taipei Chino,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",231,-196,16.000,Toneladas,14437.5,USD/Toneladas,0.0007523844,7,54,-8
288,Ghana,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",223,3539687,50.000,Toneladas,4460,USD/Toneladas,0.0007269894,341,-97,
